1B	24000000	25000000	1.100061
1B	25000000	26000000	1.294799
1B	26000000	27000000	3.097159
1B	27000000	28000000	0.140874
1B	28000000	29000000	1.352806
1B	29000000	30000000	2.038531
1B	30000000	31000000	1.746425
1B	31000000	32000000	1.831363
1B	32000000	33000000	1.153925
1B	33000000	34000000	0.735446
1B	34000000	35000000	2.850629
1B	35000000	36000000	0.793453
1B	36000000	37000000	0.696084
1B	37000000	38000000	1.073129
1B	38000000	39000000	0.981975
1B	39000000	40000000	1.110419
1B	40000000	41000000	1.692561
1B	41000000	42000000	1.429458
1B	42000000	43000000	0.986119
1B	43000000	44000000	0.807954
1B	44000000	45000000	1.209860
1B	45000000	46000000	2.655891
1B	46000000	47000000	0.368759
1B	47000000	48000000	1.591049
1B	48000000	49000000	0.180236
1B	49000000	50000000	0.169878
1B	50000000	51000000	1.551687
1B	51000000	52000000	0.171949
1B	52000000	53000000	1.104204
1B	53000000	54000000	1.097989
1B	54000000	55000000	1.427386
1B	55000000	56000000	0.770664
1B	56000000	57000000	2.053033
1B	57000000	58000000	1.269939
1B	58000000	59000000	1.941162
1B	59000000	60000000	0.944685
1B	60000000	61000000	0.256888
1B	61000000	62000000	0.638077
1B	62000000	63000000	1.750568
1B	63000000	64000000	2.413505
1B	64000000	65000000	1.939091
1B	65000000	66000000	2.063391
1B	66000000	67000000	1.425314
1B	67000000	68000000	0.847316
1B	68000000	69000000	0.921897
1B	69000000	70000000	1.274082
1B	70000000	71000000	1.303085
1B	71000000	72000000	0.422622
1B	72000000	73000000	0.818313
1B	73000000	74000000	0.488916
1B	74000000	75000000	1.510253
1B	75000000	76000000	1.292727
1B	76000000	77000000	1.684274
1B	77000000	78000000	1.309300
1B	78000000	79000000	0.000000
1B	79000000	80000000	0.362544
1B	80000000	81000000	0.116014
1B	81000000	82000000	0.723016
1B	82000000	83000000	0.031075
1B	83000000	84000000	0.026932
1B	84000000	85000000	0.364615
1B	85000000	86000000	0.178164
1B	86000000	87000000	0.128444
1B	87000000	88000000	0.147089
1B	88000000	89000000	0.000000
1B	89000000	90000000	0.078724
1B	90000000	91000000	0.223741
1B	91000000	92000000	0.455769
1B	92000000	93000000	0.625647
1B	93000000	94000000	0.412264
1B	94000000	95000000	0.372902
1B	95000000	96000000	0.366687
1B	96000000	97000000	0.354257
1B	97000000	98000000	0.045577
1B	98000000	99000000	1.108348
1B	99000000	100000000	0.986119
1B	100000000	101000000	0.679510
1B	101000000	102000000	0.416407
1B	102000000	103000000	1.644912
1B	103000000	104000000	1.216075
1B	104000000	105000000	0.805883
1B	105000000	106000000	0.308680
1B	106000000	107000000	0.246530
1B	107000000	108000000	0.785166
1B	108000000	109000000	1.760926
1B	109000000	110000000	0.636005
1B	110000000	111000000	0.068365
1B	111000000	112000000	0.082867
1B	112000000	113000000	0.468199
1B	113000000	114000000	0.799668
1B	114000000	115000000	0.741661
1B	115000000	116000000	0.097369
1B	116000000	117000000	0.279677
1B	117000000	118000000	0.555210
1B	118000000	119000000	1.214003
1B	119000000	120000000	0.528278
1B	120000000	121000000	0.735446
1B	121000000	122000000	0.416407
1B	122000000	123000000	0.308680
1B	123000000	124000000	0.542780
1B	124000000	125000000	0.826600
1B	125000000	126000000	0.845245
1B	126000000	127000000	0.892893
1B	127000000	128000000	0.507561
1B	128000000	129000000	0.687797
1B	129000000	130000000	0.592500
1B	130000000	131000000	0.903252
1B	131000000	132000000	0.876320
1B	132000000	133000000	1.816862
1B	133000000	134000000	1.037911
1B	134000000	135000000	2.032316
1B	135000000	136000000	0.008287
1B	136000000	137000000	1.423243
1B	137000000	138000000	1.214003
1B	138000000	139000000	0.727159
1B	139000000	140000000	1.068986
1B	140000000	141000000	0.379117
1B	141000000	142000000	0.667080
1B	142000000	143000000	1.087631
1B	143000000	144000000	1.201573
1B	144000000	145000000	1.607622
1B	145000000	146000000	0.559353
1B	146000000	147000000	0.886678
1B	147000000	148000000	0.120157
1B	148000000	149000000	1.272010
1B	149000000	150000000	0.921897
1B	150000000	151000000	0.188523
1B	151000000	152000000	0.712657
1B	152000000	153000000	0.791381
1B	153000000	154000000	0.381189
1B	154000000	155000000	0.254816
1B	155000000	156000000	1.535113
1B	156000000	157000000	0.399834
1B	157000000	158000000	0.816241
1B	158000000	159000000	0.874248
1B	159000000	160000000	0.700227
1B	160000000	161000000	0.292107
1B	161000000	162000000	1.164283
1B	162000000	163000000	1.777500
1B	163000000	164000000	1.224362
1B	164000000	165000000	0.509633
1B	165000000	166000000	1.301014
1B	166000000	167000000	0.594572
1B	167000000	168000000	1.027552
1B	168000000	169000000	0.901180
1B	169000000	170000000	0.718872
1B	170000000	171000000	0.130516
1B	171000000	172000000	0.517919
1B	172000000	173000000	0.389475
1B	173000000	174000000	0.470271
1B	174000000	175000000	0.335612
1B	175000000	176000000	0.565568
1B	176000000	177000000	1.002692
1B	177000000	178000000	1.218147
1B	178000000	179000000	0.986119
1B	179000000	180000000	0.743732
1B	180000000	181000000	0.544851
1B	181000000	182000000	0.669152
1B	182000000	183000000	0.621503
1B	183000000	184000000	0.283820
1B	184000000	185000000	0.362544
1B	185000000	186000000	0.275533
1B	186000000	187000000	0.225813
1B	187000000	188000000	0.530350
1B	188000000	189000000	0.389475
1B	189000000	190000000	0.279677
1B	190000000	191000000	0.857675
1B	191000000	192000000	0.515848
1B	192000000	193000000	0.159519
1B	193000000	194000000	0.718872
1B	194000000	195000000	1.071058
1B	195000000	196000000	0.546923
1B	196000000	197000000	0.530350
1B	197000000	198000000	0.505489
1B	198000000	199000000	0.461984
